PitchType,Batter,HomePlate_X,HomePlate_Y,Zone,hit_location,bb_type,balls,strikes,spray_angle,adjusted_spray_angle,x_loc,y_loc,launch_speed,launch_angle,play,swing,babip_value,woba_value,woba_denom
Curve,Left,0.69999999999999996,-0.80000000000000004,14,2,,0,2,,,,,,,0,1,0,0,1
Curve,Left,1,-0.80000000000000004,9,,,0,1,,,,,,,0,1,,,
Curve,Left,1.2,-1.2,14,,,0,0,,,,,,,0,1,,,
Curve,Left,0.80000000000000004,-0.69999999999999996,2,3,Ground Ball,1,1,42.200000000000003,-42.200000000000003,68.5,76.299999999999997,74,-23,1,1,0,0,1
Four-Seam Fastball,Left,-1.3,1.5,2,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.5,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.3,1,4,Line Drive,0,0,30.5,30.5,101.2,172.09999999999999,62,37,1,1,1,0.90000000000000002,1
Slider,Left,0,0.40000000000000002,3,7,Line Drive,0,0,-18.699999999999999,18.699999999999999,-64.799999999999997,196.19999999999999,74,15,1,1,1,0.90000000000000002,1
Slider,Right,0.20000000000000001,0.59999999999999998,14,9,Line Drive,3,2,26,26,108.2,221.09999999999999,83,11,1,1,1,0.90000000000000002,1
Slider,Right,0.20000000000000001,0.59999999999999998,6,,,3,2,,,,,,,0,1,,,
Slider,Right,0.20000000000000001,0.59999999999999998,3,,,3,1,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.59999999999999998,14,,,2,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.6000000000000001,11,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3,12,,,1,2,,,,,,,0,0,,,
Curve,Left,0.80000000000000004,-0.69999999999999996,4,,,1,2,,,,,,,0,1,,,
Curve,Left,0.5,-0.59999999999999998,4,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.3999999999999999,4,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.3999999999999999,12,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.3,7,8,Line Drive,0,1,-11,11,-47.399999999999999,251.80000000000001,86,12,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Left,-0.90000000000000002,1.1000000000000001,13,,,0,0,,,,,,,0,0,,,
Slider,Right,0,0.90000000000000002,14,4,Ground Ball,0,2,13.199999999999999,13.199999999999999,28.699999999999999,119.7,66,-25,1,1,0,0,1
Four-Seam Fastball,Right,-1,1.3999999999999999,5,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.5,5,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.3999999999999999,12,4,Popup,0,1,6,-6,16.899999999999999,151.40000000000001,53,42,1,1,0,0,1
Four-Seam Fastball,Left,-1.2,1.5,5,,,0,0,,,,,,,0,1,,,
Slider,Left,-0.29999999999999999,0.80000000000000004,5,8,Fly Ball,3,1,4.7999999999999998,-4.7999999999999998,37.700000000000003,435.10000000000002,102,26,1,1,0,0,1
Four-Seam Fastball,Left,-1.1000000000000001,1.5,2,,,3,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.3,13,,,2,0,,,,,,,0,0,,,
Slider,Left,0,0.90000000000000002,12,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.2,9,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.6000000000000001,5,5,Popup,3,2,-69.599999999999994,69.599999999999994,-82.200000000000003,32.700000000000003,80,69,1,1,0,0,1
Four-Seam Fastball,Left,-1.6000000000000001,1.6000000000000001,4,,,3,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.3,1.5,1,,,3,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.5,1.3999999999999999,13,,,2,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.2,1.3,13,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.5,1.3999999999999999,13,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.5,4,6,Ground Ball,0,0,-14,-14,-30.899999999999999,129.69999999999999,99,-15,1,1,0,0,1
Slider,Right,0.29999999999999999,0.5,8,1,Line Drive,0,0,2.5,2.5,3.1000000000000001,48.600000000000001,65,5,1,1,1,0.90000000000000002,1
Curve,Right,1.1000000000000001,-0.69999999999999996,7,6,Ground Ball,1,2,-22,-22,-51.5,131.69999999999999,84,-7,1,1,0,0,1
Four-Seam Fastball,Right,-1.1000000000000001,1.8,5,,,1,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1,1.5,11,,,1,1,,,,,,,0,1,,,
Curve,Right,1.3,-0.80000000000000004,11,,,0,1,,,,,,,0,0,,,
Curve,Right,1.3999999999999999,-0.5,1,,,0,0,,,,,,,0,0,,,
Curve,Left,0.90000000000000002,-0.90000000000000002,6,2,,2,2,,,,,,,0,1,0,0,1
Curve,Left,1,-1,9,,,2,1,,,,,,,0,1,,,
Slider,Left,0.20000000000000001,0.40000000000000002,14,,,1,1,,,,,,,0,0,,,
Curve,Left,1.3,-0.69999999999999996,5,,,1,0,,,,,,,0,0,,,
Curve,Left,1.3,-1.2,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.6000000000000001,11,7,Fly Ball,1,1,-23.199999999999999,-23.199999999999999,-85.700000000000003,203.69999999999999,66,25,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Right,-0.90000000000000002,1.3999999999999999,8,,,1,0,,,,,,,0,0,,,
Slider,Right,0.59999999999999998,0.59999999999999998,14,,,0,0,,,,,,,0,0,,,
Curve,Left,1.3999999999999999,-0.90000000000000002,8,3,Ground Ball,1,1,46.799999999999997,-46.799999999999997,77,73.099999999999994,72,-22,1,1,0,0,1
Curve,Left,0.80000000000000004,-1.1000000000000001,14,,,0,1,,,,,,,0,0,,,
Curve,Left,1,-1,4,,,0,0,,,,,,,0,0,,,
Curve,Left,1.1000000000000001,-1.2,2,1,Ground Ball,0,1,19.399999999999999,-19.399999999999999,7,18.800000000000001,82,-21,1,1,0,0,1
Curve,Left,1.1000000000000001,-0.90000000000000002,9,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.6000000000000001,12,8,Fly Ball,0,0,8.5,8.5,67.900000000000006,447.30000000000001,105,30,1,1,0,0,1
Four-Seam Fastball,Left,-1.1000000000000001,1.6000000000000001,3,7,Fly Ball,0,2,-42.600000000000001,42.600000000000001,-174.19999999999999,192.5,81,51,1,1,0,0,1
Four-Seam Fastball,Left,-1,1.2,11,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.6000000000000001,3,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.5,4,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.3999999999999999,2,4,Ground Ball,1,2,9.9000000000000004,9.9000000000000004,26.399999999999999,146.69999999999999,92,-5,1,1,0,0,1
Four-Seam Fastball,Right,-0.69999999999999996,1.5,11,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.7,2,,,0,1,,,,,,,0,1,,,
Curve,Right,1.2,-0.59999999999999998,9,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.6000000000000001,2,2,,1,2,,,,,,,0,1,0,0,1
Slider,Right,0.40000000000000002,0.29999999999999999,12,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.59999999999999998,1.6000000000000001,3,,,0,1,,,,,,,0,1,,,
Slider,Right,-0.5,1.3,11,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.5,5,9,Line Drive,0,1,38.600000000000001,38.600000000000001,139.90000000000001,175.5,93,17,1,1,0,0,1
Slider,Right,0.59999999999999998,0.5,2,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.3,11,3,Ground Ball,1,2,43.299999999999997,-43.299999999999997,58.5,62.899999999999999,91,-2,1,1,0,0,1
Four-Seam Fastball,Left,-0.80000000000000004,1.3999999999999999,2,,,1,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.5,2,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.5,5,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3,11,,,0,0,,,,,,,0,0,,,
Curve,Right,1.3999999999999999,-0.80000000000000004,2,7,Line Drive,2,2,-18.5,-18.5,-84.400000000000006,257.60000000000002,90,13,1,1,1,0.90000000000000002,1
Curve,Right,0.80000000000000004,-0.80000000000000004,5,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.7,1,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.7,3,,,2,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.7,11,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.59999999999999998,1.5,11,,,0,0,,,,,,,0,0,,,
Curve,Left,1,-0.80000000000000004,6,4,Line Drive,0,1,17.600000000000001,-17.600000000000001,46.299999999999997,144.90000000000001,96,12,1,1,0,0,1
Four-Seam Fastball,Left,-1.1000000000000001,1.3999999999999999,3,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.3,9,8,Line Drive,2,2,8.3000000000000007,-8.3000000000000007,55.5,373.30000000000001,96,22,1,1,0,0,1
Four-Seam Fastball,Left,-0.80000000000000004,1.1000000000000001,3,,,2,2,,,,,,,0,1,,,
Slider,Left,0.59999999999999998,0.69999999999999996,14,,,2,1,,,,,,,0,1,,,
Slider,Left,0.40000000000000002,0.69999999999999996,6,,,2,0,,,,,,,0,0,,,
Slider,Left,0.59999999999999998,0.5,14,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3999999999999999,12,,,0,0,,,,,,,0,0,,,
Curve,Right,1.2,-1,14,2,,1,2,,,,,,,0,1,0,0,1
Curve,Right,1.1000000000000001,-1.1000000000000001,14,,,0,2,,,,,,,0,0,,,
Curve,Right,0.69999999999999996,-1.1000000000000001,14,,,0,1,,,,,,,0,1,,,
Slider,Right,0.5,0.59999999999999998,12,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3999999999999999,14,,,3,0,,,,,,,0,0,0,0.69999999999999996,1
Four-Seam Fastball,Left,-1.1000000000000001,1.5,13,,,2,0,,,,,,,0,0,,,
Slider,Left,-0.40000000000000002,0.59999999999999998,14,,,1,0,,,,,,,0,0,,,
Slider,Left,-0.10000000000000001,0.5,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.8,7,8,Ground Ball,1,0,-3.2000000000000002,-3.2000000000000002,-14.6,283,103,-3,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Right,-0.90000000000000002,1.5,12,,,0,0,,,,,,,0,0,,,
Slider,Right,0.5,0.5,9,2,,2,2,,,,,,,0,1,0,0,1
Slider,Right,0.59999999999999998,0.5,9,,,2,2,,,,,,,0,1,,,
Slider,Right,-0.5,1,8,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.3,3,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.7,12,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.3,11,,,1,2,,,,,,,0,0,,,
Slider,Right,0.59999999999999998,0.5,5,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.5,1,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1,1.6000000000000001,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.3999999999999999,11,2,,0,2,,,,,,,0,1,0,0,1
Slider,Right,0.20000000000000001,0.20000000000000001,14,,,0,2,,,,,,,0,1,,,
Curve,Right,0.80000000000000004,-0.69999999999999996,14,,,0,2,,,,,,,0,1,,,
Curve,Right,1,-0.80000000000000004,4,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8,11,,,0,0,,,,,,,0,1,,,
Slider,Left,0.10000000000000001,0.40000000000000002,3,,,1,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.5,1.3999999999999999,3,,,1,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.3,1.3999999999999999,3,,,1,2,,,,,,,0,1,,,
Changeup,Left,-1.6000000000000001,0.40000000000000002,13,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.5,1.1000000000000001,8,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.3999999999999999,1.2,4,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.3999999999999999,12,2,,0,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Right,-1.3,1.3999999999999999,1,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.3,1.3,6,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.6000000000000001,1.1000000000000001,1,9,Fly Ball,0,0,21.800000000000001,21.800000000000001,95.400000000000006,238,75,41,1,1,0,0,1
,Right,-1.7,0.90000000000000002,11,9,Line Drive,0,2,50.700000000000003,50.700000000000003,218.59999999999999,180,79,32,1,1,0,0,1
Slider,Right,-0.20000000000000001,0.59999999999999998,14,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.5,1.5,5,,,0,0,,,,,,,0,0,,,
Curve,Right,1,-0.59999999999999998,5,7,Line Drive,0,1,-39.200000000000003,-39.200000000000003,-170.19999999999999,211.69999999999999,98,17,1,1,1,1.25,1
Four-Seam Fastball,Right,-1.3,2,3,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.3,1.8,9,2,,2,2,,,,,,,0,0,0,0,1
Four-Seam Fastball,Left,-1.3999999999999999,1.8,11,,,1,2,,,,,,,0,0,,,
Curve,Left,1.1000000000000001,-0.69999999999999996,14,,,0,2,,,,,,,0,0,,,
Curve,Left,0.80000000000000004,-0.90000000000000002,9,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,12,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.6000000000000001,6,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.5,2,8,Line Drive,2,2,-2.7999999999999998,2.7999999999999998,-15,328.80000000000001,102,11,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Left,-1.1000000000000001,1.7,5,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1,1.5,2,,,2,2,,,,,,,0,1,,,
Slider,Left,0,0.69999999999999996,9,,,2,1,,,,,,,0,1,,,
Curve,Left,1.1000000000000001,-0.69999999999999996,14,,,1,1,,,,,,,0,0,,,
Curve,Left,1.1000000000000001,-0.80000000000000004,14,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.5,1.3999999999999999,4,,,0,0,,,,,,,0,1,,,
Curve,Right,1,-0.69999999999999996,4,6,Popup,1,2,-42.200000000000003,-42.200000000000003,-129.69999999999999,145.69999999999999,,,1,1,1,0.90000000000000002,
Four-Seam Fastball,Right,-0.69999999999999996,2,12,,,1,2,,,,,,,0,1,,,
Slider,Right,0,0.80000000000000004,14,,,1,2,,,,,,,0,1,,,
Slider,Right,0.20000000000000001,1,14,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.2,1.7,5,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.7,12,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.8999999999999999,14,,,3,2,,,,,,,0,0,0,0.69999999999999996,1
Four-Seam Fastball,Right,-1,2,3,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.7,3,,,3,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.5,14,,,2,1,,,,,,,0,0,,,
Curve,Right,0.90000000000000002,-0.80000000000000004,14,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.7,5,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.6000000000000001,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.2,1.7,3,3,Ground Ball,1,1,35.799999999999997,-35.799999999999997,36.299999999999997,50.600000000000001,,,1,1,1,0.90000000000000002,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,14,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.5,4,,,0,0,,,,,,,0,0,,,
Slider,Right,0.10000000000000001,0.80000000000000004,14,2,,0,2,,,,,,,0,1,0,0,1
Curve,Right,1.2,-0.29999999999999999,5,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.3,2,3,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1,2.1000000000000001,11,2,,3,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Right,-1.1000000000000001,1.8999999999999999,14,,,2,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8,12,,,2,2,,,,,,,0,1,,,
Slider,Right,0.20000000000000001,0.90000000000000002,14,,,1,2,,,,,,,0,0,,,
Curve,Right,1.1000000000000001,-0.59999999999999998,6,,,1,2,,,,,,,0,1,,,
Curve,Right,1.3,-0.69999999999999996,14,,,0,2,,,,,,,0,0,,,
Curve,Right,1,-1,5,,,0,1,,,,,,,0,0,,,
Curve,Right,0.90000000000000002,-0.90000000000000002,9,,,0,0,,,,,,,0,0,,,
Curve,Left,0.80000000000000004,-1,1,2,,2,2,,,,,,,0,0,0,0,1
Curve,Left,0.90000000000000002,-0.90000000000000002,14,,,1,2,,,,,,,0,0,,,
Slider,Left,0.10000000000000001,0.80000000000000004,6,,,1,1,,,,,,,0,1,,,
Curve,Left,1.2,-0.59999999999999998,5,,,1,0,,,,,,,0,0,,,
Slider,Left,0.29999999999999999,0.80000000000000004,12,,,0,0,,,,,,,0,0,,,
Curve,Right,0.90000000000000002,-0.69999999999999996,4,9,Fly Ball,1,2,39,39,164.09999999999999,203.40000000000001,74,33,1,1,0,0,1
Four-Seam Fastball,Right,-1,1.8,3,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,2.1000000000000001,12,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.8999999999999999,3,,,0,0,,,,,,,0,0,,,
Curve,Left,0.5,-0.69999999999999996,5,4,Ground Ball,1,2,27.399999999999999,-27.399999999999999,52.700000000000003,101.3,80,-33,1,1,0,0,1
Four-Seam Fastball,Left,-1.3,1.7,4,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.2,1.5,9,,,1,0,,,,,,,0,0,,,
Curve,Left,1.2,-0.80000000000000004,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.3999999999999999,1.8,6,2,,1,2,,,,,,,0,0,0,0,1
Four-Seam Fastball,Left,-1.1000000000000001,1.5,1,,,1,2,,,,,,,0,1,,,
Curve,Left,1.1000000000000001,-0.69999999999999996,14,,,1,2,,,,,,,0,1,,,
Slider,Left,0.10000000000000001,0.80000000000000004,14,,,0,2,,,,,,,0,0,,,
Curve,Left,1.3,-0.69999999999999996,8,,,0,1,,,,,,,0,1,,,
Slider,Left,-0.20000000000000001,0.59999999999999998,6,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.5,1.3999999999999999,3,9,Fly Ball,1,2,28.199999999999999,28.199999999999999,162.19999999999999,302.60000000000002,91,29,1,1,0,0,1
Four-Seam Fastball,Right,-1.3999999999999999,1.7,5,,,1,1,,,,,,,0,1,,,
Curve,Right,1.1000000000000001,-0.5,11,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.2,1.7,8,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.3999999999999999,1.8999999999999999,2,2,,2,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Right,-1.3,1.6000000000000001,2,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.6000000000000001,12,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.2,1.8,3,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1,1.6000000000000001,12,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.2,1.8999999999999999,12,2,,3,2,,,,,,,0,1,0,0,1
Curve,Left,0.80000000000000004,-0.90000000000000002,14,,,2,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.8999999999999999,12,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.3999999999999999,1.7,5,,,2,1,,,,,,,0,1,,,
Slider,Left,0.10000000000000001,0.69999999999999996,9,,,2,0,,,,,,,0,0,,,
Slider,Left,0,0.69999999999999996,3,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.2,1.7,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.3,1.7,4,8,Fly Ball,3,2,0.90000000000000002,0.90000000000000002,5.9000000000000004,324.30000000000001,83,32,1,1,0,0,1
Four-Seam Fastball,Right,-1.2,2,9,,,2,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.8999999999999999,11,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.8,12,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.2,1.8999999999999999,6,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.8999999999999999,12,,,0,0,,,,,,,0,0,,,
Curve,Right,0.90000000000000002,-0.40000000000000002,9,2,,2,2,,,,,,,0,0,0,0,1
Curve,Right,0.90000000000000002,-0.59999999999999998,9,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.7,3,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.6000000000000001,5,,,2,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.3999999999999999,1.6000000000000001,11,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.3,1.8999999999999999,12,,,0,0,,,,,,,0,0,,,
Curve,Left,1,-0.69999999999999996,13,2,,2,2,,,,,,,0,0,0,0,1
Four-Seam Fastball,Left,-1.3,1.8999999999999999,11,,,1,2,,,,,,,0,0,,,
Curve,Left,0.80000000000000004,-0.90000000000000002,9,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.3999999999999999,6,,,2,0,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.20000000000000001,14,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.2,12,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.1000000000000001,2,3,Popup,3,2,79.299999999999997,79.299999999999997,122,24.800000000000001,80,69,1,1,0,0,1
Four-Seam Fastball,Right,-0.90000000000000002,1.3,12,,,2,2,,,,,,,0,0,,,
Slider,Right,0.20000000000000001,0.5,12,,,2,1,,,,,,,0,1,,,
Slider,Right,0.5,0.5,14,,,1,1,,,,,,,0,0,,,
Curve,Right,0.59999999999999998,-0.80000000000000004,13,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.2,4,,,0,0,,,,,,,0,1,,,
Curve,Right,0.90000000000000002,-0.40000000000000002,6,8,Line Drive,0,2,3.6000000000000001,3.6000000000000001,14.6,216.80000000000001,68,17,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Right,-1.3,1.3,3,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.2,3,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.2,3,,,0,0,,,,,,,0,0,,,
Slider,Right,0.10000000000000001,0.40000000000000002,14,2,,2,2,,,,,,,0,1,0,0,1
Curve,Right,1,-1,9,,,2,1,,,,,,,0,1,,,
Curve,Right,1.2,-0.29999999999999999,14,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.5,3,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.2,1.3999999999999999,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.3999999999999999,5,4,Ground Ball,1,2,14.300000000000001,14.300000000000001,35.899999999999999,138.69999999999999,98,-13,1,1,0,0,1
Four-Seam Fastball,Right,-1.5,1.1000000000000001,11,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1.5,1,13,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.3,6,,,0,0,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.59999999999999998,14,5,Ground Ball,2,2,-36.700000000000003,-36.700000000000003,-44.200000000000003,62.600000000000001,43,-32,1,1,0,0,1
Slider,Right,0.40000000000000002,0.10000000000000001,14,,,1,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.2,6,,,1,1,,,,,,,0,0,,,
Slider,Right,0.20000000000000001,0.20000000000000001,9,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.3999999999999999,1.1000000000000001,13,,,0,0,,,,,,,0,0,,,
Curve,Left,0.80000000000000004,-0.80000000000000004,7,3,Ground Ball,2,2,42.200000000000003,-42.200000000000003,78.900000000000006,87.700000000000003,85,-12,1,1,0,0,1
Curve,Left,0.90000000000000002,-1,13,,,1,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3999999999999999,12,,,1,2,,,,,,,0,1,,,
Changeup,Left,-0.80000000000000004,1.1000000000000001,11,,,1,1,,,,,,,0,1,,,
Changeup,Left,-0.80000000000000004,0.80000000000000004,11,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.2,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.3,12,4,Ground Ball,2,2,43,-43,128,137.80000000000001,96,2,1,1,0,0,1
Curve,Left,1.1000000000000001,-1.1000000000000001,14,,,1,2,,,,,,,0,0,,,
Curve,Left,0.69999999999999996,-0.69999999999999996,4,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3,14,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.3999999999999999,13,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.2,2,8,Fly Ball,0,2,9.1999999999999993,9.1999999999999993,40.799999999999997,246.80000000000001,98,55,1,1,0,0,1
Four-Seam Fastball,Right,-1,1.3999999999999999,2,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.1000000000000001,1.5,5,,,0,0,,,,,,,0,1,,,
Slider,Right,0.29999999999999999,0.29999999999999999,3,7,Line Drive,3,2,-26.899999999999999,-26.899999999999999,-111.40000000000001,223.59999999999999,93,16,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Right,-0.90000000000000002,1.3999999999999999,12,,,2,2,,,,,,,0,0,,,
